Date,Actualized Sales,Total IMP,Total Clicks,Total Sales,Total Device Sales,Total SIM Sales,Total Cost,Gross Adds,Total.CPS,Total.CPGA,SEM IMP,SEM Clicks,SEM Device Sales,SEM SIM Sales,SEM Cost,SEM.Gross Adds,SEM.CPS,SEM.CPGA,CPA IMP,CPA Clicks,CPA Device Sales,CPA SIM Sales,CPA Total Sales,CPA.Gross Adds,CPA.CPS,CPA.CPGA,Mid-Funnel Display IMP,Mid-Funnel Display Clicks,Mid-Funnel SEM IMP,Mid-Funnel SEM Clicks,Mid-Funnel Device Sales,Mid-Funnel SIM Sales,Mid-Funnel Cost,Mid.Gross Adds,Mid.CPS,Mid.CPGA
4/8/2014,1757,25728805,85082,1805,1142,663,90561,1650.29,50.17229917,53.76085415,480380,58714,177,90,13376,244.68,50.09737828,53.5760994,6751023,12112,574,370,47334,861.46,50.14194915,53.80981125,18151387,12616,346015,1640,391,203,29851,544.15,50.25420875,53.7664247
4/9/2014,1750,24635339,81604,1798,1103,695,90274,1641.47,50.2080089,53.87914491,458585,54887,152,87,12000,218.57,50.20920502,53.80884842,6628159,11705,556,407,48359,876.73,50.21703011,54.05997285,17198249,13439,350346,1573,395,201,29915,546.17,50.19295302,53.61700569
4/10/2014,1844,25166673,83695,1914,1292,622,96287,1755.62,50.30668757,53.71492692,448775,55130,175,109,14291,259.33,50.32042254,54.01226237,6418425,12094,630,306,47064,858.42,50.28205128,53.69516088,17969240,14936,330233,1535,487,207,34932,637.87,50.33429395,53.6206437
4/11/2014,1565,23765291,82248,1629,1021,608,82028,1488.7,50.35481891,54.00617989,452565,57396,141,109,12566,227.37,50.264,54.16721643,5712025,10904,512,307,41234,748.37,50.34676435,54.00403544,17284375,12417,316326,1531,368,192,28228,512.96,50.40714286,53.93792888
4/12/2014,1163,20010420,72243,1177,691,486,59153,1072.36,50.25743415,54.06393375,412834,49398,128,89,10923,197.75,50.33640553,54.13906448,5030534,9552,346,236,29184,530.56,50.1443299,53.9090772,14249794,11918,317258,1375,217,161,19046,344.05,50.38624339,54.2595553
4/13/2014,1251,21986029,73619,1272,763,509,63900,1160.05,50.23584906,53.98732813,431049,49913,92,84,8879,159.56,50.44886364,54.5437453,5671370,10221,364,261,31397,569.23,50.2352,54.05899197,15586697,12020,296913,1465,307,164,23624,431.26,50.15711253,53.68687103
4/14/2014,1650,24294388,87742,1661,997,664,83466,1514.86,50.25045154,53.97858548,511062,57715,238,205,22226,402.07,50.17155756,54.17713333,6122166,11221,412,261,33849,614.35,50.29569094,54.00179051,17027301,13464,633859,5342,347,198,27391,498.44,50.2587156,53.78982425
4/15/2014,1801,25010621,84340,1817,1120,697,91556,1659.19,50.38855256,54.08602993,510480,57365,183,128,15646,283.38,50.30868167,54.11461642,6185933,11738,569,339,45724,829.79,50.35682819,54.00884561,17964859,13602,349349,1635,368,230,30186,546.02,50.47826087,54.18849126
4/16/2014,2400,27736775,87217,2422,1747,675,122235,2229.43,50.46862097,53.74153932,485281,56425,205,97,15233,277.09,50.44039735,53.88501931,8436518,15303,920,343,63670,1163.21,50.41171813,53.65067357,18481935,13904,333041,1585,622,235,43332,789.13,50.56242707,53.82509853
4/17/2014,1723,25609084,83385,1790,1078,712,89846,1632.76,50.19329609,53.88789534,443446,53106,138,85,11202,203.67,50.23318386,53.90582806,8482814,15037,566,405,48746,884.39,50.20185376,53.98070987,16352789,13716,330035,1526,374,222,29898,544.7,50.16442953,53.73049385
4/18/2014,1688,26018558,82022,1763,1050,713,88529,1607.31,50.21497448,53.89501714,452507,53087,163,105,13529,244.57,50.48134328,54.22169522,7744594,13583,536,390,46462,843.14,50.174946,54.00763811,17527160,13916,294297,1436,351,218,28538,519.6,50.15465729,53.55850654
4/19/2014,1374,23230909,74839,1435,766,669,72083,1302.07,50.23205575,54.23133933,391384,46216,107,111,10948,197.15,50.22018349,54.42556429,7123962,12820,413,369,39288,709.25,50.24040921,54.24180472,15422805,14527,292758,1276,246,189,21847,395.67,50.22298851,54.11580357
4/20/2014,1203,21492863,69318,1245,800,445,62579,1139.15,50.26425703,53.84189966,365555,42311,126,77,10200,185.43,50.24630542,53.91252764,6654200,11598,418,225,32329,588.67,50.27838258,53.82642227,14163675,14251,309433,1158,256,143,20050,365.05,50.25062657,53.83098206
4/21/2014,1867,25564612,85740,1926,1124,802,96732,1754.3,50.22429907,54.04206806,457436,54478,161,93,12759,232.25,50.23228346,53.84284177,8374361,13881,600,445,52403,951.15,50.14641148,53.99568943,16411929,15876,320886,1505,363,264,31570,570.9,50.35087719,54.20038536
4/22/2014,2020,30059220,90739,2077,1266,811,104547,1895.61,50.33558016,54.03801415,463491,53936,168,90,12951,236.22,50.19767442,53.73380747,7991470,15097,711,475,59696,1081.59,50.33389545,54.06392441,21306074,20230,298185,1476,387,246,31900,577.8,50.39494471,54.11388024
4/23/2014,2148,30132686,91709,2223,1365,858,111715,2029.56,50.25416104,53.931394,474285,54917,177,99,13830,252.51,50.10869565,53.6770821,8037295,15045,793,477,63797,1160.41,50.23385827,53.85337941,21308008,20221,313098,1526,395,282,34088,616.64,50.35155096,54.18234302
4/24/2014,1923,21471143,83208,1999,1274,725,100386,1828.31,50.21810905,53.79394085,502968,58565,182,98,14063,256.34,50.225,53.76843255,7617004,13484,706,447,57895,1052.53,50.21248916,53.87684912,13009708,9531,341463,1628,386,180,28428,519.44,50.22614841,53.63853381
4/25/2014,1930,24197060,88800,1995,1292,703,100227,1826.09,50.23909774,53.79362463,468500,54225,172,100,13669,248.68,50.25367647,53.87244652,7044057,13717,716,376,54844,1000.16,50.22344322,53.74340106,16350178,19281,334325,1577,404,227,31714,577.25,50.25990491,53.84668688
4/26/2014,1482,22504495,80035,1555,1006,549,77918,1423.27,50.10803859,53.65320705,418433,48246,145,87,11633,211.99,50.14224138,53.78083872,6186269,12609,538,307,42271,772.81,50.02485207,53.60437883,15569353,17706,330440,1474,323,155,24014,438.47,50.23849372,53.67756061
4/27/2014,1549,23838002,83910,1614,1030,584,81016,1476.28,50.19578686,53.76148156,448210,50137,142,76,10926,199.6,50.11926606,53.64729459,6724025,13270,568,348,46003,836.68,50.22161572,53.84615385,16306675,18959,359092,1544,320,160,24087,440,50.18125,53.65227273
4/28/2014,2236,26720325,107561,2321,1543,778,116732,2127.28,50.29383886,53.7169531,590234,69443,186,195,19143,344.49,50.24409449,54.46311939,7727520,15938,881,365,62615,1145.69,50.25280899,53.4429034,17853119,19972,549452,2208,476,218,34974,637.1,50.39481268,53.80630984
4/29/2014,1772,26312329,81564,1819,1150,669,91373,1663.03,50.23254535,53.84990048,445665,43167,149,93,12143,220.97,50.17768595,53.85798977,7786310,15997,596,369,48464,881.27,50.22176166,53.89835124,17571672,21000,508682,1400,405,207,30766,560.79,50.27124183,53.77057366
4/30/2014,2314,27673360,107706,2376,1564,812,119586,2176.6,50.33080808,53.85004135,486340,67971,204,97,15156,276.15,50.35215947,53.79322832,8029573,16517,864,501,68662,1248.03,50.3018315,53.92258199,18742049,21353,415398,1865,496,214,35768,652.42,50.37746479,53.73532387
5/1/2014,2489,24931600,112046,2603,1718,885,130953,2384.87,50.3084902,53.80377127,495384,74604,347,130,23981,439.28,50.27463312,53.50573666,6928498,14680,885,505,69880,1271.25,50.27338129,53.87610619,16983815,19928,523903,2834,486,250,37092,674.34,50.39673913,53.86155352
5/2/2014,2253,24683707,116218,2342,1572,770,117617,2147.58,50.22075149,53.62780432,503548,77848,332,151,24281,443.45,50.27122153,53.66557673,6900938,15349,799,417,61038,1113.85,50.19572368,53.67598869,16793292,20259,485929,2762,441,202,32298,590.28,50.23017107,53.50850444
5/3/2014,1849,22247563,102911,1901,1250,651,95370,1741.37,50.16833246,53.6755543,449817,64426,302,107,20491,376.97,50.1002445,53.27214367,6125973,14039,628,391,51103,930.49,50.1501472,53.82540382,15245469,22072,426304,2374,320,153,23776,433.91,50.26638478,53.7046853
5/4/2014,1803,23815500,103861,1886,1295,591,94689,1731.47,50.20625663,53.55738188,447462,64174,258,119,18924,346.05,50.19628647,53.59630111,6817275,15158,701,300,50242,919.94,50.19180819,53.48827097,16104666,22065,446097,2464,336,172,25523,465.48,50.24212598,53.66503394
5/5/2014,2169,26006854,112964,2209,1535,674,110978,2029.28,50.23902218,53.58255145,491924,71031,266,92,17990,330.08,50.25139665,53.41735337,7417511,15891,818,393,60872,1110.83,50.26589595,53.70848825,17619253,23425,478166,2617,451,189,32116,588.37,50.18125,53.43746282
5/6/2014,2160,24789758,108349,2239,1424,815,112325,2047.61,50.16748548,53.74607469,494996,68362,287,111,19939,366.35,50.09798995,53.33970247,7126471,15382,775,483,63152,1148.71,50.20031797,53.88131034,16706008,22379,462283,2226,362,221,29234,532.55,50.14408233,53.7339217
5/7/2014,2063,24950483,107559,2125,1418,707,106564,1948.01,50.14776471,53.61317447,494804,67308,314,99,20701,381.29,50.12348668,53.20884366,7350750,15494,747,418,58333,1065.84,50.07124464,53.63656834,16681540,22833,423389,1924,357,190,27530,500.88,50.32906764,53.87118671
5/8/2014,2125,22431515,110283,2201,1458,743,110605,2016.93,50.25215811,53.74703138,505768,71817,335,121,22934,420.17,50.29385965,53.49739391,6406790,14319,718,437,58027,1055.11,50.23982684,53.90148894,15031731,22112,487226,2035,405,185,29644,541.65,50.2440678,53.6398043
5/9/2014,2197,21059124,99299,2261,1579,682,113730,2077.6,50.30075188,53.65277243,446359,63460,354,99,22743,418.89,50.20529801,53.21206045,5849194,12857,845,388,61989,1131.86,50.27493917,53.67801672,14304831,21070,458740,1912,380,195,28998,526.85,50.43130435,53.94894182
5/10/2014,1745,19567825,85364,1821,1238,583,91539,1670.93,50.26853377,53.69345215,379568,51446,268,76,17231,318.04,50.09011628,53.09709471,5273580,12442,660,350,50783,924.9,50.28019802,53.81446643,13523259,19682,391418,1794,310,157,23525,427.99,50.37473233,53.87509054
5/11/2014,1771,18588917,82730,1839,1277,562,92402,1689.32,50.24578575,53.60914451,362438,49603,236,78,15755,289.7,50.17515924,53.29996548,5016084,11371,696,330,51566,941.34,50.25925926,53.68942146,12792792,20004,417603,1752,345,154,25081,458.28,50.26252505,53.63969626
5/12/2014,2019,22326659,99558,2094,1374,720,105356,1917.96,50.31327603,53.78475046,433571,62074,194,65,12987,238.91,50.14285714,53.27529195,6475350,13726,727,364,54821,1000.06,50.24839597,53.65678059,14940723,21592,477015,2166,453,291,37548,678.99,50.46774194,54.1524912
5/13/2014,1608,20847911,109474,1620,1005,615,81533,1479.75,50.32901235,53.98073999,486642,72364,138,67,10278,188.01,50.13658537,53.5769374,6306527,13974,518,349,43612,790.55,50.30219146,54.0699513,13542745,21032,511997,2104,349,199,27643,501.19,50.44343066,53.99150023
5/14/2014,1571,24376244,103056,1591,941,650,80030,1450.04,50.30169705,53.97368348,492889,64033,109,72,9091,165.1,50.22651934,53.96729255,7526500,15666,522,345,43576,790.83,50.26066897,53.87251369,15802621,21313,554234,2044,310,233,27363,494.11,50.39226519,54.13774261
5/15/2014,1877,23252235,102453,1898,1217,681,95550,1736.45,50.34246575,53.93302427,540945,66202,146,82,11480,208.58,50.35087719,53.94572826,6775361,14588,680,401,54399,988.07,50.32284921,53.96176384,15356374,19323,579555,2340,391,198,29671,539.8,50.37521222,53.87550945
5/16/2014,1963,25033975,101853,1969,1210,759,99273,1797.73,50.41797867,54.10656773,512891,64940,154,79,11729,213.49,50.33905579,53.84795541,7228735,15797,687,436,56609,1025.1,50.40872663,54.09325919,16675469,18804,616880,2312,369,244,30935,559.14,50.46492659,54.22970991
5/17/2014,1547,21171016,87440,1602,1054,548,80654,1467.52,50.34581773,53.84389991,467059,55161,128,81,10534,190.79,50.40191388,54.11709209,6393795,13694,605,263,43613,797.51,50.24539171,53.55418741,13802715,16453,507447,2132,321,204,26507,479.22,50.48952381,54.21726973
5/18/2014,1395,21788905,86932,1451,917,534,73087,1326.56,50.37008959,53.97494271,457165,53577,117,59,8851,161.31,50.28977273,53.77843903,6554858,13761,534,320,43007,780.36,50.35948478,53.9725255,14230288,17465,546594,2129,266,155,21229,384.89,50.42517815,54.06219959
5/19/2014,1822,25211206,96489,1891,1192,699,95218,1728.61,50.35325225,53.94912676,498119,59012,159,64,11202,205.14,50.23318386,53.51954763,7487898,15244,627,423,52890,957.39,50.37142857,54.14721273,16608716,19971,616473,2262,406,212,31126,566.08,50.36569579,53.76978519
5/20/2014,1716,24428001,95058,1768,1144,624,89061,1618.24,50.37386878,53.94317283,496078,59104,148,71,11021,200.89,50.32420091,53.77072029,7325792,14610,618,330,47689,868.02,50.30485232,53.84783761,15967467,19042,638664,2302,378,223,30351,549.33,50.50083195,54.15688202
5/21/2014,1752,23424049,95181,1819,1184,635,91636,1665.41,50.37713029,53.86781633,498144,60395,147,70,10901,199.08,50.23502304,53.66686759,6937174,14048,644,371,51153,928.13,50.39704433,54.02044972,15387804,18230,600927,2508,393,194,29582,538.2,50.39522998,53.67892977
5/22/2014,1878,23692903,97043,1948,1239,709,98172,1781.49,50.3963039,53.97392071,504182,61586,140,66,10382,189.02,50.39805825,53.83557296,7033294,14648,710,422,57025,1034.54,50.3754417,53.99307905,15603491,18126,551936,2683,389,221,30765,557.93,50.43442623,53.98526697
5/23/2014,1869,23607783,95858,1934,1299,635,97432,1773.51,50.37849018,53.84689119,482323,60657,176,64,12074,221.12,50.30833333,53.51845152,6619523,14256,726,376,55507,1009.56,50.36932849,53.88981338,15978680,18440,527257,2505,397,195,29851,542.83,50.42398649,53.90085294
5/24/2014,1520,21054534,83997,1569,1045,524,78904,1438.18,50.28935628,53.77282399,425787,51325,137,55,9651,176.63,50.265625,53.55262413,6165812,12483,587,305,44833,817.13,50.26121076,53.77479716,13970899,17842,492036,2347,321,164,24420,444.42,50.35051546,53.85671212
5/25/2014,1196,22134707,79227,1244,886,358,62634,1144.3,50.3488746,53.61793236,398881,45765,118,44,8160,149.2,50.37037037,53.60589812,6235254,12242,472,210,34332,626.38,50.34017595,53.66550656,15029183,19075,471389,2145,296,104,20142,368.72,50.355,53.54198308
5/26/2014,1411,24430379,88083,1462,1035,427,73444,1344.39,50.23529412,53.54249883,453054,52272,147,69,10836,198.21,50.16666667,53.57953685,7099461,14169,558,232,39682,726.36,50.23037975,53.54369734,16231917,19244,645947,2398,330,126,22926,419.82,50.27631579,53.5229384
5/27/2014,1760,26563305,101682,1826,1247,579,91864,1675.91,50.30887185,53.68307367,516642,64091,155,49,10224,188.33,50.11764706,53.2044815,7952019,15851,677,342,51322,933.92,50.36506379,53.86221518,17370269,19064,724375,2676,415,188,30318,553.66,50.27860697,53.54369107
5/28/2014,1955,25872459,80904,2038,1384,654,102548,1869.94,50.31795878,53.75038771,332780,43067,182,70,12632,231.98,50.12698413,53.36666954,8149524,16390,790,367,58216,1061.89,50.31633535,53.73343755,16770601,19886,619554,1561,412,217,31700,576.07,50.39745628,53.93615359
5/29/2014,2071,24664093,94747,2145,1507,638,108038,1971.64,50.36736597,53.67257714,426175,57033,179,83,13210,240.47,50.41984733,53.84455441,7640350,15891,861,347,60817,1111.23,50.34519868,53.64236027,15912864,19569,684704,2254,467,208,34011,619.94,50.38666667,53.66003162
5/30/2014,2646,22016792,93669,2743,2027,716,138288,2528.3,50.41487423,53.6111221,417777,58289,257,83,17108,313.79,50.31764706,53.43701201,6919189,14373,1080,422,75705,1382.34,50.40279627,53.67926849,14051261,18971,628565,2036,690,211,45475,832.17,50.47169811,53.56357475
5/31/2014,1964,21354092,87300,2030,1397,633,102220,1863.89,50.3546798,53.7343942,392172,51946,205,78,14236,260.56,50.30388693,53.55004605,6354566,13618,777,377,58097,1058.37,50.3440208,53.80254542,14003205,19894,604149,1842,415,178,29887,544.96,50.39966273,53.6901791
6/1/2014,1729,23278974,91287,1832,1374,458,92138,1690.02,50.29366812,53.43487059,409667,53026,193,59,12656,232.75,50.22222222,53.29323308,6929542,14227,779,259,52167,957.59,50.25722543,53.39341472,15296266,21949,643499,2085,402,140,27315,499.68,50.39667897,53.58029139
6/2/2014,2394,25564598,101278,2491,1685,806,125373,2285.12,50.3303894,53.75953998,452871,61057,220,100,16079,293.8,50.246875,53.63852961,7786351,16079,904,415,66334,1210.81,50.29112964,53.69546006,16550687,21807,774689,2335,561,291,42960,780.51,50.42253521,53.90449834
6/3/2014,2752,23079193,99858,2889,2124,765,145548,2662.11,50.38006231,53.54925228,458809,61158,249,74,16207,298.44,50.17647059,53.22342849,7351264,16575,1167,436,80749,1476.3,50.37367436,53.61105466,14505563,19715,763557,2410,708,255,48592,887.37,50.45898235,53.55601384
6/4/2014,2440,22306373,97742,2554,1765,789,128597,2345.53,50.35121378,53.7076908,447348,59294,243,94,16921,310.2,50.21068249,53.4622824,7256778,17135,928,407,67195,1226.41,50.33333333,53.70145384,13831386,19031,770861,2282,594,288,44481,808.92,50.43197279,53.81125451
6/5/2014,2337,21239806,97543,2465,1711,754,124210,2264.32,50.38945233,53.68940786,437617,60232,279,83,18169,334.47,50.19060773,53.23945346,7122132,16819,903,400,65729,1196.82,50.44435917,53.80174128,12871881,17733,808176,2759,529,271,40312,733.03,50.39,53.71130786
6/6/2014,2269,19431183,94125,2400,1758,642,120855,2211.06,50.35625,53.52636292,426512,59150,238,82,16087,295.06,50.271875,53.43658917,6058396,14676,923,335,63322,1159.07,50.3354531,53.5463777,12249529,17802,696746,2497,597,225,41446,756.93,50.42092457,53.53070958
6/7/2014,1760,16609969,81359,1840,1288,552,92557,1690.96,50.30271739,53.64822349,382129,49410,194,62,12860,236.3,50.234375,53.33897588,5253305,13511,700,288,49684,908.56,50.28744939,53.59690059,10346898,16067,627637,2371,394,202,30013,546.1,50.35738255,53.86742355
6/8/2014,1811,17601403,84902,1891,1413,478,95151,1744.08,50.31782126,53.47231778,398699,50354,190,60,12544,230.8,50.176,53.26689775,5725658,15008,792,260,52952,970.68,50.33460076,53.46767215,10788346,17082,688700,2458,431,158,29655,542.6,50.34804754,53.5680059
6/9/2014,2332,20887224,95113,2408,1718,690,121112,2215.22,50.29568106,53.52244924,435617,57126,253,65,15951,294.37,50.16037736,53.10663451,6750512,16425,965,394,68393,1249.88,50.32597498,53.60434602,12852788,18875,848307,2687,500,231,36768,670.97,50.29822161,53.55231978
6/10/2014,2407,21770804,95814,2518,1759,759,126719,2313.79,50.32525814,53.64834319,440636,56599,240,75,15787,290.85,50.11746032,53.1958054,7525133,17502,940,411,68055,1241.17,50.37379719,53.71464022,13092626,19079,712409,2634,579,273,42877,781.77,50.32511737,53.71144966
6/11/2014,2369,21239816,92489,2459,1774,685,123734,2263.51,50.31882879,53.56282941,433769,55230,230,80,15624,285.8,50.4,53.58292512,7679090,16903,975,401,69171,1265.37,50.26962209,53.54955468,12349735,17633,777222,2723,569,204,38939,712.34,50.37386805,53.57834742
6/12/2014,2139,20220313,88760,2235,1525,710,112588,2051.2,50.37494407,53.74804992,438453,56061,202,85,14421,263.83,50.24738676,53.57237615,7196911,15779,909,418,66842,1218.12,50.37076112,53.75496667,11945102,14732,639847,2188,414,207,31325,569.25,50.44283414,53.81466842
6/13/2014,2252,22394191,99614,2327,1631,696,117199,2138.66,50.36484744,53.66304134,463746,64684,383,202,29255,535.76,50.00854701,53.51276691,6238927,16907,743,261,50772,925.49,50.56972112,53.69912155,14853263,15410,838255,2613,505,233,37172,677.41,50.36856369,53.73259916
6/14/2014,1649,18613547,79307,1718,1181,537,86443,1577.33,50.31606519,53.7141879,394215,51457,194,93,14435,263.27,50.29616725,53.73950697,5455446,13345,621,264,44533,813.42,50.31977401,53.65985592,12012039,11927,751847,2578,366,180,27475,500.64,50.32051282,53.78914989
