Freq,Success,Trials,Group
9500,0,9500,TF
9501,0,0,Roku
9501,0,19002,TF
9504,0,0,Roku
9504,0,9504,TF
9513,0,0,Roku
9513,0,9513,TF
9525,0,0,Roku
9525,0,9525,TF
9550,0,0,Roku
9550,0,9550,TF
9551,0,0,Roku
9551,0,9551,TF
9554,0,9554,Roku
9554,0,0,TF
9559,0,9559,Roku
9559,0,0,TF
9561,0,0,Roku
9561,0,9561,TF
9564,0,9564,Roku
9564,0,0,TF
9567,0,0,Roku
9567,0,9567,TF
9568,0,0,Roku
9568,0,9568,TF
9583,0,0,Roku
9583,0,9583,TF
9584,0,0,Roku
9584,0,9584,TF
9586,0,0,Roku
9586,0,9586,TF
9590,0,0,Roku
9590,0,9590,TF
9600,0,0,Roku
9600,0,9600,TF
9618,0,0,Roku
9618,0,9618,TF
9621,0,0,Roku
9621,0,9621,TF
9623,0,0,Roku
9623,0,9623,TF
9628,0,0,Roku
9628,0,9628,TF
9631,0,0,Roku
9631,0,9631,TF
9635,0,0,Roku
9635,0,9635,TF
9644,0,0,Roku
9644,0,9644,TF
9670,0,9670,Roku
9670,0,0,TF
9672,0,0,Roku
9672,0,9672,TF
9679,0,0,Roku
9679,0,9679,TF
9700,0,0,Roku
9700,0,9700,TF
9702,0,0,Roku
9702,0,9702,TF
9710,0,0,Roku
9710,0,9710,TF
9730,0,9730,Roku
9730,0,0,TF
9735,0,0,Roku
9735,0,9735,TF
9739,0,9739,Roku
9739,0,0,TF
9744,0,0,Roku
9744,0,9744,TF
9772,0,0,Roku
9772,0,9772,TF
9789,0,0,Roku
9789,0,9789,TF
9790,0,0,Roku
9790,0,9790,TF
9798,0,0,Roku
9798,0,9798,TF
9801,0,0,Roku
9801,0,9801,TF
9803,0,0,Roku
9803,0,9803,TF
9818,0,0,Roku
9818,0,19636,TF
9845,0,9845,Roku
9845,0,9845,TF
9850,0,0,Roku
9850,0,9850,TF
9856,0,0,Roku
9856,0,9856,TF
9858,0,0,Roku
9858,0,9858,TF
9861,0,0,Roku
9861,0,9861,TF
9871,0,0,Roku
9871,0,9871,TF
9875,0,0,Roku
9875,0,9875,TF
9881,0,0,Roku
9881,0,9881,TF
9883,0,0,Roku
9883,0,9883,TF
9891,0,0,Roku
9891,0,9891,TF
9895,0,0,Roku
9895,0,19790,TF
9901,0,0,Roku
9901,0,9901,TF
9902,0,0,Roku
9902,0,9902,TF
9921,0,0,Roku
9921,0,9921,TF
9926,0,9926,Roku
9926,0,0,TF
9944,0,0,Roku
9944,0,9944,TF
9952,0,0,Roku
9952,0,9952,TF
9973,0,0,Roku
9973,0,9973,TF
9976,0,0,Roku
9976,0,9976,TF
9991,0,9991,Roku
9991,0,0,TF
9994,0,0,Roku
9994,0,9994,TF
10008,0,0,Roku
10008,0,10008,TF
10020,0,10020,Roku
10020,0,0,TF
10024,0,0,Roku
10024,0,10024,TF
10027,0,10027,Roku
10027,0,0,TF
10033,0,0,Roku
10033,0,10033,TF
10042,0,0,Roku
10042,0,10042,TF
10071,0,0,Roku
10071,0,10071,TF
10076,0,0,Roku
10076,0,10076,TF
10084,0,0,Roku
10084,0,10084,TF
10091,0,0,Roku
10091,0,10091,TF
10096,0,0,Roku
10096,0,10096,TF
10098,0,0,Roku
10098,0,10098,TF
10109,0,0,Roku
10109,0,10109,TF
10110,0,10110,Roku
10110,0,0,TF
10116,0,10116,Roku
10116,0,0,TF
10146,0,0,Roku
10146,0,10146,TF
10159,0,0,Roku
10159,0,10159,TF
10178,0,0,Roku
10178,0,10178,TF
10195,0,0,Roku
10195,0,10195,TF
10240,0,0,Roku
10240,0,20480,TF
10241,0,0,Roku
10241,0,10241,TF
10251,0,0,Roku
10251,0,10251,TF
10263,0,0,Roku
10263,0,10263,TF
10276,0,0,Roku
10276,0,10276,TF
10277,0,0,Roku
10277,0,10277,TF
10278,0,0,Roku
10278,0,10278,TF
10279,0,0,Roku
10279,0,10279,TF
10291,0,0,Roku
10291,0,10291,TF
10292,0,0,Roku
10292,0,10292,TF
10294,0,0,Roku
10294,0,10294,TF
10309,0,0,Roku
10309,0,10309,TF
10321,0,0,Roku
10321,0,10321,TF
10331,0,0,Roku
10331,0,10331,TF
10342,0,0,Roku
10342,0,10342,TF
10345,0,0,Roku
10345,0,10345,TF
10355,0,0,Roku
10355,0,10355,TF
10388,0,0,Roku
10388,0,10388,TF
10408,0,0,Roku
10408,0,10408,TF
10410,0,10410,Roku
10410,0,0,TF
10416,0,0,Roku
10416,0,20832,TF
10426,0,0,Roku
10426,0,10426,TF
10433,0,0,Roku
10433,0,10433,TF
10434,0,0,Roku
10434,0,10434,TF
10439,0,0,Roku
10439,0,10439,TF
10441,0,0,Roku
10441,0,10441,TF
10444,0,0,Roku
10444,0,10444,TF
10450,0,0,Roku
10450,0,10450,TF
10467,0,0,Roku
10467,0,10467,TF
10469,0,0,Roku
10469,0,10469,TF
10474,0,0,Roku
10474,0,10474,TF
10478,0,0,Roku
10478,0,10478,TF
10479,0,0,Roku
10479,0,10479,TF
10481,0,0,Roku
10481,0,10481,TF
10485,0,10485,Roku
10485,0,0,TF
10502,0,0,Roku
10502,0,10502,TF
10507,0,0,Roku
10507,0,10507,TF
10509,0,0,Roku
10509,0,10509,TF
10519,0,0,Roku
10519,0,10519,TF
10520,0,10520,Roku
10520,0,0,TF
10528,0,0,Roku
10528,0,10528,TF
10530,0,0,Roku
10530,0,10530,TF
10532,0,0,Roku
10532,0,10532,TF
10534,0,0,Roku
10534,0,10534,TF
10555,0,10555,Roku
10555,0,0,TF
10560,0,0,Roku
10560,0,10560,TF
10562,0,0,Roku
10562,0,10562,TF
10572,0,0,Roku
10572,0,10572,TF
10579,0,10579,Roku
10579,0,0,TF
10584,0,0,Roku
10584,0,10584,TF
10587,0,0,Roku
10587,0,10587,TF
10588,0,0,Roku
10588,0,10588,TF
10590,0,0,Roku
10590,0,10590,TF
10591,0,0,Roku
10591,0,10591,TF
10596,0,0,Roku
10596,0,10596,TF
10607,0,0,Roku
10607,0,10607,TF
10616,0,0,Roku
10616,0,10616,TF
10618,0,0,Roku
10618,0,10618,TF
10628,0,10628,Roku
10628,0,0,TF
10637,0,10637,Roku
10637,0,0,TF
10652,0,0,Roku
10652,0,10652,TF
10656,0,0,Roku
10656,0,10656,TF
10662,0,0,Roku
10662,0,10662,TF
10666,0,0,Roku
10666,0,10666,TF
10671,0,0,Roku
10671,0,10671,TF
10678,0,0,Roku
10678,0,10678,TF
10684,0,0,Roku
10684,0,10684,TF
10693,0,0,Roku
10693,0,10693,TF
10700,0,0,Roku
10700,0,10700,TF
10711,0,0,Roku
10711,0,10711,TF
10713,0,0,Roku
10713,0,10713,TF
10717,0,10717,Roku
10717,0,10717,TF
10719,0,10719,Roku
10719,0,0,TF
10733,0,0,Roku
10733,0,10733,TF
10747,0,0,Roku
10747,0,10747,TF
10749,0,0,Roku
10749,0,10749,TF
10757,0,10757,Roku
10757,0,0,TF
10761,0,0,Roku
10761,0,21522,TF
10764,0,0,Roku
10764,0,10764,TF
10773,0,0,Roku
10773,0,10773,TF
10783,0,0,Roku
10783,0,10783,TF
10812,0,0,Roku
10812,0,10812,TF
10815,0,0,Roku
10815,0,10815,TF
10829,0,0,Roku
10829,0,10829,TF
10832,0,0,Roku
10832,0,10832,TF
10863,0,0,Roku
10863,0,10863,TF
10866,0,0,Roku
10866,0,10866,TF
10869,0,0,Roku
10869,0,10869,TF
10883,0,0,Roku
10883,0,10883,TF
10884,0,0,Roku
10884,0,10884,TF
10885,0,0,Roku
10885,0,10885,TF
10889,0,0,Roku
10889,0,10889,TF
10893,0,0,Roku
10893,0,10893,TF
10899,0,0,Roku
10899,0,10899,TF
10901,0,0,Roku
10901,0,10901,TF
10912,0,0,Roku
10912,0,10912,TF
10918,0,0,Roku
10918,1,10918,TF
10949,0,0,Roku
10949,0,10949,TF
10962,0,0,Roku
10962,0,10962,TF
10963,0,0,Roku
10963,0,10963,TF
10978,0,0,Roku
10978,0,10978,TF
11002,0,0,Roku
11002,0,11002,TF
11024,0,0,Roku
11024,0,11024,TF
11037,0,0,Roku
11037,0,11037,TF
11042,0,0,Roku
11042,0,11042,TF
11043,0,0,Roku
11043,0,22086,TF
11044,0,0,Roku
11044,0,11044,TF
11055,0,0,Roku
11055,0,11055,TF
11058,0,0,Roku
11058,0,22116,TF
11064,0,0,Roku
11064,0,11064,TF
11070,0,0,Roku
11070,0,11070,TF
11088,0,0,Roku
11088,0,11088,TF
11092,0,0,Roku
11092,0,11092,TF
11103,0,0,Roku
11103,0,11103,TF
11119,0,0,Roku
11119,0,11119,TF
11126,0,0,Roku
11126,0,11126,TF
11136,0,0,Roku
11136,0,11136,TF
11139,0,0,Roku
11139,0,11139,TF
11147,0,0,Roku
11147,0,11147,TF
11172,0,0,Roku
11172,0,11172,TF
11195,0,0,Roku
11195,0,11195,TF
11197,0,0,Roku
11197,0,11197,TF
11199,0,11199,Roku
11199,0,0,TF
11212,0,0,Roku
11212,0,11212,TF
11250,0,0,Roku
11250,0,11250,TF
11270,0,0,Roku
11270,0,11270,TF
11278,0,0,Roku
11278,0,11278,TF
11289,0,0,Roku
11289,0,11289,TF
11302,0,0,Roku
11302,0,11302,TF
11310,0,0,Roku
11310,0,11310,TF
11314,0,0,Roku
11314,0,11314,TF
11346,0,0,Roku
11346,0,11346,TF
11363,0,0,Roku
11363,0,11363,TF
11372,0,11372,Roku
11372,0,0,TF
11373,0,0,Roku
11373,0,11373,TF
11376,0,0,Roku
11376,0,11376,TF
11378,0,0,Roku
11378,0,11378,TF
11384,0,0,Roku
11384,0,22768,TF
11408,0,0,Roku
11408,0,11408,TF
11413,0,0,Roku
11413,0,11413,TF
11420,0,0,Roku
11420,0,11420,TF
11421,0,0,Roku
11421,0,11421,TF
11422,0,0,Roku
11422,0,11422,TF
11442,0,0,Roku
11442,0,11442,TF
11447,0,0,Roku
11447,0,11447,TF
11460,0,0,Roku
11460,0,11460,TF
11493,0,0,Roku
11493,0,11493,TF
11504,0,0,Roku
11504,0,23008,TF
11506,0,0,Roku
11506,0,11506,TF
11518,0,0,Roku
11518,0,11518,TF
11527,0,0,Roku
11527,0,11527,TF
11554,0,11554,Roku
11554,0,0,TF
11558,0,0,Roku
11558,0,11558,TF
11581,0,0,Roku
11581,0,11581,TF
11600,0,0,Roku
11600,0,11600,TF
11606,0,0,Roku
11606,0,11606,TF
11649,0,0,Roku
11649,0,11649,TF
11658,0,11658,Roku
11658,0,0,TF
11668,0,0,Roku
11668,0,11668,TF
11673,0,11673,Roku
11673,0,11673,TF
11677,0,0,Roku
11677,0,11677,TF
11709,0,0,Roku
11709,0,11709,TF
11725,0,0,Roku
11725,0,11725,TF
11731,0,0,Roku
11731,0,11731,TF
11735,0,11735,Roku
11735,0,11735,TF
11737,0,0,Roku
11737,0,11737,TF
11742,0,0,Roku
11742,0,11742,TF
11753,0,0,Roku
11753,0,11753,TF
11754,0,0,Roku
11754,0,11754,TF
11756,0,0,Roku
11756,0,11756,TF
11773,0,0,Roku
11773,0,11773,TF
11783,0,0,Roku
11783,0,11783,TF
11785,0,0,Roku
11785,0,11785,TF
11791,0,0,Roku
11791,0,11791,TF
11812,0,0,Roku
11812,0,11812,TF
11819,0,0,Roku
11819,0,11819,TF
11826,0,0,Roku
11826,0,11826,TF
11853,0,0,Roku
11853,0,11853,TF
11877,0,0,Roku
11877,0,11877,TF
11893,0,0,Roku
11893,0,11893,TF
11910,0,0,Roku
11910,0,11910,TF
11930,0,0,Roku
11930,0,11930,TF
11934,0,0,Roku
11934,0,11934,TF
11943,0,0,Roku
11943,0,11943,TF
11962,0,0,Roku
11962,0,11962,TF
11964,0,11964,Roku
11964,0,0,TF
11972,0,11972,Roku
11972,0,0,TF
12011,0,0,Roku
12011,0,12011,TF
12017,0,12017,Roku
12017,0,12017,TF
12022,0,12022,Roku
12022,0,0,TF
12025,0,0,Roku
12025,0,12025,TF
12033,0,0,Roku
12033,0,12033,TF
12049,0,0,Roku
12049,0,12049,TF
12055,0,0,Roku
12055,0,12055,TF
12061,0,0,Roku
12061,0,12061,TF
12077,0,0,Roku
12077,0,12077,TF
12078,0,0,Roku
12078,0,12078,TF
12089,0,0,Roku
12089,0,12089,TF
12134,0,0,Roku
12134,0,12134,TF
12138,0,12138,Roku
12138,0,0,TF
12139,0,0,Roku
12139,0,12139,TF
12144,0,0,Roku
12144,0,12144,TF
12159,0,0,Roku
12159,0,12159,TF
12184,0,0,Roku
12184,0,12184,TF
12188,0,0,Roku
12188,0,12188,TF
12197,0,0,Roku
12197,0,12197,TF
12212,0,0,Roku
12212,0,24424,TF
12219,0,0,Roku
12219,0,12219,TF
12240,0,0,Roku
12240,0,12240,TF
12254,0,0,Roku
12254,0,12254,TF
12258,0,0,Roku
12258,0,12258,TF
12260,0,0,Roku
12260,0,12260,TF
12261,0,0,Roku
12261,0,12261,TF
12265,0,0,Roku
12265,0,12265,TF
12328,0,12328,Roku
12328,0,0,TF
12352,0,12352,Roku
12352,0,0,TF
12354,0,0,Roku
12354,0,12354,TF
12358,0,0,Roku
12358,0,12358,TF
12364,0,0,Roku
12364,0,12364,TF
12365,0,12365,Roku
12365,0,0,TF
12378,0,0,Roku
12378,0,12378,TF
12380,0,0,Roku
12380,0,12380,TF
12405,0,0,Roku
12405,0,12405,TF
12409,0,12409,Roku
12409,0,0,TF
12413,0,0,Roku
12413,0,12413,TF
12449,0,0,Roku
12449,0,12449,TF
12454,0,0,Roku
12454,0,12454,TF
12461,0,0,Roku
12461,0,24922,TF
12463,0,0,Roku
12463,0,12463,TF
12474,0,0,Roku
12474,0,12474,TF
12487,0,0,Roku
12487,0,12487,TF
12495,0,0,Roku
12495,0,12495,TF
12509,0,0,Roku
12509,0,12509,TF
12518,0,0,Roku
12518,0,12518,TF
12525,0,0,Roku
12525,0,12525,TF
12535,0,0,Roku
12535,0,12535,TF
12592,0,0,Roku
12592,0,12592,TF
12611,0,0,Roku
12611,0,12611,TF
12642,0,0,Roku
12642,0,12642,TF
12650,0,0,Roku
12650,0,12650,TF
12663,0,0,Roku
12663,0,12663,TF
12676,0,0,Roku
12676,0,12676,TF
12698,0,0,Roku
12698,0,12698,TF
12701,0,0,Roku
12701,0,12701,TF
12706,0,0,Roku
12706,0,12706,TF
12710,0,0,Roku
12710,0,12710,TF
12741,0,12741,Roku
12741,0,0,TF
12756,0,12756,Roku
12756,0,0,TF
12764,0,0,Roku
12764,0,12764,TF
12766,0,0,Roku
12766,0,12766,TF
12783,0,0,Roku
12783,0,12783,TF
12814,0,0,Roku
12814,0,12814,TF
12815,0,0,Roku
12815,0,12815,TF
12830,0,0,Roku
12830,0,12830,TF
12846,0,0,Roku
12846,0,12846,TF
12877,0,0,Roku
12877,1,12877,TF
12926,0,12926,Roku
12926,0,0,TF
12929,0,0,Roku
12929,0,12929,TF
12956,0,0,Roku
12956,0,12956,TF
12965,0,0,Roku
12965,0,12965,TF
12971,0,0,Roku
12971,0,12971,TF
12975,0,0,Roku
12975,0,12975,TF
12977,0,0,Roku
12977,0,12977,TF
12989,0,0,Roku
12989,0,12989,TF
12991,0,12991,Roku
12991,0,0,TF
13022,0,0,Roku
13022,0,13022,TF
13113,0,0,Roku
13113,0,13113,TF
13176,0,0,Roku
13176,0,13176,TF
13192,0,0,Roku
13192,0,13192,TF
13209,0,13209,Roku
13209,0,0,TF
13228,0,0,Roku
13228,0,13228,TF
13243,0,0,Roku
13243,0,13243,TF
13256,0,0,Roku
13256,0,13256,TF
13268,0,13268,Roku
13268,0,0,TF
13269,0,0,Roku
13269,0,13269,TF
13331,0,0,Roku
13331,0,13331,TF
13349,0,0,Roku
13349,0,13349,TF
13350,0,0,Roku
13350,0,13350,TF
13355,0,13355,Roku
13355,1,13355,TF
13360,0,0,Roku
13360,0,13360,TF
13369,0,0,Roku
13369,0,13369,TF
13393,0,0,Roku
13393,0,13393,TF
13398,0,0,Roku
13398,0,13398,TF
13412,0,0,Roku
13412,0,13412,TF
13415,0,0,Roku
13415,0,13415,TF
13432,0,0,Roku
13432,0,13432,TF
13452,0,0,Roku
13452,0,13452,TF
13453,0,0,Roku
13453,0,13453,TF
13470,0,0,Roku
13470,0,13470,TF
13557,0,0,Roku
13557,0,27114,TF
13567,0,0,Roku
13567,0,13567,TF
13598,0,13598,Roku
13598,0,0,TF
13603,0,0,Roku
13603,0,13603,TF
13607,0,0,Roku
13607,0,13607,TF
13632,0,0,Roku
13632,0,13632,TF
13661,0,13661,Roku
13661,0,0,TF
13678,0,0,Roku
13678,0,13678,TF
13703,0,0,Roku
13703,0,13703,TF
13756,0,13756,Roku
13756,0,0,TF
13826,0,0,Roku
13826,0,13826,TF
13843,0,0,Roku
13843,0,13843,TF
13847,0,0,Roku
13847,0,13847,TF
13892,0,0,Roku
13892,0,13892,TF
13919,0,0,Roku
13919,0,13919,TF
13935,0,13935,Roku
13935,0,0,TF
13943,0,0,Roku
13943,0,13943,TF
13947,0,0,Roku
13947,0,13947,TF
13972,0,0,Roku
13972,0,13972,TF
14030,0,0,Roku
14030,0,14030,TF
14041,0,0,Roku
14041,0,14041,TF
14059,0,0,Roku
14059,0,14059,TF
14062,0,0,Roku
14062,0,14062,TF
14065,0,0,Roku
14065,0,14065,TF
14082,0,0,Roku
14082,0,14082,TF
14107,0,0,Roku
14107,0,14107,TF
14123,0,0,Roku
14123,0,14123,TF
14124,0,0,Roku
14124,0,14124,TF
14214,0,0,Roku
14214,0,14214,TF
14240,0,0,Roku
14240,0,14240,TF
14268,0,14268,Roku
14268,0,0,TF
14286,0,0,Roku
14286,0,14286,TF
14296,0,0,Roku
14296,0,14296,TF
14306,0,0,Roku
14306,0,14306,TF
14325,0,0,Roku
14325,0,14325,TF
14394,0,0,Roku
14394,0,14394,TF
14400,0,0,Roku
14400,0,14400,TF
14469,0,0,Roku
14469,0,14469,TF
14479,0,14479,Roku
14479,0,14479,TF
14526,0,0,Roku
14526,0,14526,TF
14541,0,0,Roku
14541,0,14541,TF
14542,0,0,Roku
14542,0,14542,TF
14545,0,0,Roku
14545,0,14545,TF
14553,0,0,Roku
14553,0,14553,TF
14556,0,14556,Roku
14556,0,0,TF
14566,0,0,Roku
14566,0,14566,TF
14582,0,0,Roku
14582,0,14582,TF
14660,0,0,Roku
14660,0,14660,TF
14679,0,0,Roku
14679,0,14679,TF
14698,0,0,Roku
14698,0,14698,TF
14711,0,14711,Roku
14711,0,0,TF
14717,0,0,Roku
14717,0,14717,TF
14726,0,0,Roku
14726,0,14726,TF
14733,0,0,Roku
14733,0,14733,TF
14756,0,0,Roku
14756,0,14756,TF
14793,0,0,Roku
14793,0,14793,TF
14798,0,0,Roku
14798,0,14798,TF
14813,0,0,Roku
14813,0,14813,TF
14823,0,0,Roku
14823,0,14823,TF
14875,0,0,Roku
14875,0,14875,TF
14890,0,0,Roku
14890,0,14890,TF
14926,0,0,Roku
14926,0,14926,TF
14927,0,0,Roku
14927,0,14927,TF
14966,0,0,Roku
14966,0,14966,TF
14979,0,14979,Roku
14979,0,0,TF
14994,0,0,Roku
14994,0,14994,TF
14995,0,0,Roku
14995,0,14995,TF
14998,0,0,Roku
14998,0,14998,TF
15002,0,0,Roku
15002,0,15002,TF
15010,0,0,Roku
15010,0,15010,TF
15016,0,0,Roku
15016,0,15016,TF
15044,0,0,Roku
15044,0,15044,TF
15069,0,0,Roku
15069,0,15069,TF
15133,0,0,Roku
15133,0,15133,TF
15157,0,0,Roku
15157,0,15157,TF
15160,0,0,Roku
15160,0,15160,TF
15181,0,0,Roku
15181,0,15181,TF
15189,0,0,Roku
15189,0,15189,TF
15226,0,0,Roku
15226,0,15226,TF
15227,0,0,Roku
15227,0,15227,TF
15235,0,0,Roku
15235,0,15235,TF
15247,0,15247,Roku
15247,0,0,TF
15281,0,0,Roku
15281,0,15281,TF
15285,0,0,Roku
15285,0,15285,TF
15286,0,0,Roku
15286,0,15286,TF
15384,0,15384,Roku
15384,0,0,TF
15386,0,0,Roku
15386,0,15386,TF
15405,0,0,Roku
15405,0,15405,TF
15430,0,0,Roku
15430,0,15430,TF
15440,0,0,Roku
15440,0,15440,TF
15452,0,0,Roku
15452,0,15452,TF
15454,0,0,Roku
15454,0,15454,TF
15469,0,0,Roku
15469,0,15469,TF
15473,0,0,Roku
15473,0,15473,TF
15485,0,0,Roku
15485,0,15485,TF
15494,0,0,Roku
15494,0,15494,TF
15502,0,0,Roku
15502,0,15502,TF
15509,0,15509,Roku
15509,0,0,TF
15513,0,0,Roku
15513,0,15513,TF
15523,0,0,Roku
15523,0,15523,TF
15524,0,0,Roku
15524,0,15524,TF
15573,0,0,Roku
15573,0,15573,TF
15610,0,0,Roku
15610,0,15610,TF
15619,0,0,Roku
15619,0,15619,TF
15647,0,0,Roku
15647,0,15647,TF
15664,0,0,Roku
15664,0,15664,TF
15682,0,0,Roku
15682,0,15682,TF
15744,0,0,Roku
15744,0,15744,TF
15745,0,0,Roku
15745,0,15745,TF
15748,0,0,Roku
15748,0,15748,TF
15785,0,0,Roku
15785,0,15785,TF
15858,0,0,Roku
15858,0,15858,TF
15885,0,15885,Roku
15885,0,15885,TF
15888,0,0,Roku
15888,0,15888,TF
15910,0,0,Roku
15910,0,15910,TF
15940,0,0,Roku
15940,0,15940,TF
16049,0,0,Roku
16049,0,16049,TF
16064,0,0,Roku
16064,0,16064,TF
16066,0,0,Roku
16066,0,16066,TF
16087,0,0,Roku
16087,0,16087,TF
16099,0,0,Roku
16099,0,16099,TF
16123,0,0,Roku
16123,0,16123,TF
16137,0,0,Roku
16137,0,16137,TF
16237,0,0,Roku
16237,0,16237,TF
16244,0,16244,Roku
16244,0,0,TF
16261,0,0,Roku
16261,0,16261,TF
16265,0,0,Roku
16265,0,16265,TF
16287,0,0,Roku
16287,0,16287,TF
16291,0,0,Roku
16291,0,16291,TF
16307,0,0,Roku
16307,0,16307,TF
16371,0,0,Roku
16371,0,16371,TF
16381,0,0,Roku
16381,0,16381,TF
16390,0,0,Roku
16390,0,16390,TF
16421,0,0,Roku
16421,0,16421,TF
16436,0,0,Roku
16436,0,16436,TF
16491,0,0,Roku
16491,0,16491,TF
16493,0,0,Roku
16493,0,16493,TF
16549,0,0,Roku
16549,0,16549,TF
16572,0,0,Roku
16572,0,16572,TF
16584,0,0,Roku
16584,0,16584,TF
16628,0,0,Roku
16628,0,16628,TF
16671,0,0,Roku
16671,0,16671,TF
16732,0,0,Roku
16732,0,16732,TF
16735,0,0,Roku
16735,0,16735,TF
16754,0,0,Roku
16754,0,16754,TF
16791,0,16791,Roku
16791,0,0,TF
16794,0,16794,Roku
16794,0,0,TF
16798,0,0,Roku
16798,0,16798,TF
16817,0,0,Roku
16817,0,16817,TF
16874,0,0,Roku
16874,0,16874,TF
16884,0,0,Roku
16884,0,16884,TF
16888,0,16888,Roku
16888,0,0,TF
16900,0,0,Roku
16900,0,16900,TF
16920,0,16920,Roku
16920,0,0,TF
16935,0,0,Roku
16935,0,16935,TF
16948,0,16948,Roku
16948,0,0,TF
16972,0,0,Roku
16972,0,16972,TF
16975,0,0,Roku
16975,0,16975,TF
16980,0,0,Roku
16980,0,16980,TF
17019,0,0,Roku
17019,0,17019,TF
17033,0,0,Roku
17033,0,17033,TF
17050,0,0,Roku
17050,0,17050,TF
17236,0,0,Roku
17236,0,17236,TF
17248,0,0,Roku
17248,0,17248,TF
17257,0,0,Roku
17257,0,17257,TF
17258,0,0,Roku
17258,0,17258,TF
17298,0,0,Roku
17298,0,17298,TF
17339,0,0,Roku
17339,0,17339,TF
17364,0,17364,Roku
17364,0,0,TF
17365,0,0,Roku
17365,0,17365,TF
17421,0,0,Roku
17421,0,17421,TF
17509,0,0,Roku
17509,0,35018,TF
17532,0,0,Roku
17532,0,17532,TF
17542,0,0,Roku
17542,0,17542,TF
17549,0,17549,Roku
17549,0,0,TF
17564,0,0,Roku
17564,0,17564,TF
17593,0,0,Roku
17593,0,17593,TF
17609,0,0,Roku
17609,0,17609,TF
17727,0,0,Roku
17727,0,17727,TF
17732,0,0,Roku
17732,0,17732,TF
17846,0,0,Roku
17846,0,17846,TF
17854,0,0,Roku
17854,0,17854,TF
17909,0,0,Roku
17909,0,17909,TF
17924,0,0,Roku
17924,0,17924,TF
17969,0,17969,Roku
17969,0,0,TF
18006,0,0,Roku
18006,0,18006,TF
18078,0,0,Roku
18078,0,18078,TF
18120,0,0,Roku
18120,0,18120,TF
18195,0,0,Roku
18195,0,18195,TF
18224,0,0,Roku
18224,0,18224,TF
18273,0,18273,Roku
18273,0,0,TF
18284,0,0,Roku
18284,0,18284,TF
18323,0,0,Roku
18323,0,18323,TF
18368,0,0,Roku
18368,0,18368,TF
18390,0,0,Roku
18390,0,18390,TF
18533,0,18533,Roku
18533,0,0,TF
18566,0,18566,Roku
18566,0,0,TF
18657,0,0,Roku
18657,0,18657,TF
18689,0,0,Roku
18689,0,18689,TF
18719,0,0,Roku
18719,0,18719,TF
18746,0,0,Roku
18746,0,18746,TF
18747,0,18747,Roku
18747,0,0,TF
18842,0,18842,Roku
18842,0,0,TF
18845,0,0,Roku
18845,0,18845,TF
18846,0,0,Roku
18846,0,18846,TF
18860,0,18860,Roku
18860,0,0,TF
18873,0,0,Roku
18873,0,18873,TF
18882,0,0,Roku
18882,0,18882,TF
18896,0,0,Roku
18896,0,18896,TF
18930,0,0,Roku
18930,0,18930,TF
19117,0,0,Roku
19117,0,19117,TF
19181,0,0,Roku
19181,0,19181,TF
19196,0,0,Roku
19196,0,19196,TF
19215,0,0,Roku
19215,0,19215,TF
19225,0,0,Roku
19225,0,19225,TF
19259,0,0,Roku
19259,0,19259,TF
19276,0,0,Roku
19276,0,19276,TF
19286,0,0,Roku
19286,0,19286,TF
19364,0,0,Roku
19364,0,19364,TF
19416,0,0,Roku
19416,0,19416,TF
19437,0,19437,Roku
19437,0,0,TF
19543,0,0,Roku
19543,0,19543,TF
19551,0,0,Roku
19551,0,19551,TF
19616,0,19616,Roku
19616,0,0,TF
19624,0,0,Roku
19624,0,19624,TF
19675,0,0,Roku
19675,0,19675,TF
19797,0,0,Roku
19797,0,19797,TF
19808,0,0,Roku
19808,0,19808,TF
19880,0,0,Roku
19880,0,19880,TF
19901,0,19901,Roku
19901,0,0,TF
19929,0,0,Roku
19929,0,19929,TF
19945,0,0,Roku
19945,0,19945,TF
19946,0,0,Roku
19946,0,19946,TF
20067,0,20067,Roku
20067,0,0,TF
20100,0,0,Roku
20100,0,20100,TF
20124,0,20124,Roku
20124,0,0,TF
20128,0,0,Roku
20128,0,20128,TF
20141,0,20141,Roku
20141,0,0,TF
20177,0,0,Roku
20177,0,20177,TF
20226,0,0,Roku
20226,0,20226,TF
20227,0,20227,Roku
20227,0,0,TF
20376,0,0,Roku
20376,0,20376,TF
20432,0,0,Roku
20432,0,20432,TF
20459,0,0,Roku
20459,0,20459,TF
20469,0,0,Roku
20469,0,20469,TF
20508,0,0,Roku
20508,0,20508,TF
20563,0,0,Roku
20563,0,20563,TF
20622,0,0,Roku
20622,0,20622,TF
20624,0,0,Roku
20624,0,20624,TF
20633,0,0,Roku
20633,0,20633,TF
20656,0,0,Roku
20656,0,20656,TF
20685,0,0,Roku
20685,0,20685,TF
20689,0,0,Roku
20689,0,20689,TF
20726,0,0,Roku
20726,0,20726,TF
20732,0,0,Roku
20732,0,20732,TF
20800,0,0,Roku
20800,0,20800,TF
20820,0,0,Roku
20820,0,20820,TF
20859,0,0,Roku
20859,0,20859,TF
20874,0,0,Roku
20874,0,20874,TF
20926,0,0,Roku
20926,0,20926,TF
20939,0,0,Roku
20939,0,20939,TF
20970,0,20970,Roku
20970,0,0,TF
20983,0,0,Roku
20983,0,20983,TF
20985,0,0,Roku
20985,0,20985,TF
21063,0,0,Roku
